codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp,nif,numero_registro,fecha_extincion,fecha_constitucion,fecha_inscripcion,domicilio,localidad,codigo_postal,provincia_detalle,telefono,fax,email,web,fecha_extraccion
28,Madrid,CIENCIAS Y LETRAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2110&index=1&lang=es_ES,=2110,2026-01-27T18:51:26.226744,G28550192,86EDU,,12/12/1978,14/05/1979,"C/. Sebastián Elcano, 30",Madrid,28012,Madrid,914672500,,,,2026-01-27T19:15:36.875623
28,Madrid,PARA EL ESTUDIO DE LAS HEPATITIS VIRALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2112&index=1&lang=es_ES,=2112,2026-01-27T18:51:26.232643,G79438834,172CIN,,16/05/1990,01/10/1990,"C/. Guzmán el Bueno, 72 - Semisótano",Madrid,28015,Madrid,915446013,915449228,fehvhpa@fehv.org,http://www.fehv.org,2026-01-27T19:15:38.552667
28,Madrid,PARA LA FORMACIÓN DE ALTOS PROFESIONALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2113&index=1&lang=es_ES,=2113,2026-01-27T18:51:26.260116,G79074910,170EDU,,26/04/1990,24/09/1990,"C/. General Díaz Porlier, 41- P.B.",Madrid,28001,Madrid,913096100,913091731,fufap@fufap.es,http://www.fufap.es,2026-01-27T19:15:40.210586
29,Málaga,HANNS-SEIDEL-STIFTUNG,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2203&index=1&lang=es_ES,=2203,2026-01-27T18:51:29.680306,N0041328F,107EDU,,27/01/1981,25/06/1982,Urbanización ELVIRA,Ojén,29610,Málaga,952831688,,,,2026-01-27T19:15:41.707982
29,Málaga,CASAS RIPOLL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2204&index=1&lang=es_ES,=2204,2026-01-27T18:51:29.696377,G29376449,177EDU,,08/03/1989,27/11/1990,"Camino Viejo de Vélez, 27",Málaga,29018,Málaga,952290020,,,,2026-01-27T19:15:43.770567
29,Málaga,PARA EL FOMENTO DE LA INVESTIGACIÓN CIENTÍFICA DE LA HISTORIA DE LOS PUEBLOS LETONES - PITERS PUDULS -,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2205&index=1&lang=es_ES,=2205,2026-01-27T18:51:29.713033,,186EDU,,20/01/1989,25/06/1991,"C/. Santa Isabel, 6 - 3º B",Fuengirola,29640,Málaga,,,,,2026-01-27T19:15:45.243608
29,Málaga,CERRADO DE CALDERÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2280&index=1&lang=es_ES,=2280,2026-01-27T18:51:29.730694,G29834215,324EDU,,17/07/1996,12/02/1997,"Paseo Cerrado Calderón, 18",Málaga,29018,Málaga,952292800,952292488,fundacion@cerradodecalderon.com,,2026-01-27T19:15:47.032497
29,Málaga,DEPORTE Y MEDIO AMBIENTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2460&index=1&lang=es_ES,=2460,2026-01-27T18:51:29.745786,G67037168,351EDU,,29/05/1997,30/09/1997,"C/. Peñón, 1",Istan,29611,Málaga,,914161858,,,2026-01-27T19:15:48.572605
29,Málaga,SALUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2482&index=1&lang=es_ES,=2482,2026-01-27T18:51:29.760114,B83821488,370EDU,,21/05/1997,27/01/1998,"C/. Alameda de Colón, 30 - 5º B",Málaga,29001,Málaga,952213361,,,,2026-01-27T19:15:50.171184
29,Málaga,V.E.C.A. PARA EL AVANCE DE LA PSICOLOGÍA CLÍNICA CONDUCTUAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2507&index=1&lang=es_ES,=2507,2026-01-27T18:51:29.775727,G29881232,393EDU,,09/01/1998,16/06/1998,"C/. Juan de Rihuerga, 20",Málaga,29010,Málaga,958125927,958125927,funveca@telefonica.net,http://www.apicsa.org,2026-01-27T19:15:51.762916
29,Málaga,VÉRTICE EMPRENDE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3479&index=1&lang=es_ES,=3479,2026-01-27T18:51:29.792225,G82411828,468EDU,,23/07/1999,01/10/1999,"C/. Hilera, 14",Málaga,29007,Málaga,952363490,951881163,fundacion@fundacionvertice.org,http://www.fundacionvertice.org,2026-01-27T19:15:53.606581
29,Málaga,JUAN CRUZADO-VÉRTICE SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4103&index=1&lang=es_ES,=4103,2026-01-27T18:51:29.808406,G92158708,531EDU,,30/05/2000,05/12/2000,"C/ Paganini, nº 7",Málaga,29010,Málaga,952363490,,fundacion@objetivo1.org,http://www.objetivo1.org,2026-01-27T19:15:55.340124
29,Málaga,NEUMOCARDIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4144&index=1&lang=es_ES,=4144,2026-01-27T18:51:29.822818,G92130426,547EDU,,27/01/2000,03/04/2001,"C/. San Lorenzo, 2 - 7º",Málaga,29001,Málaga,952226760,952226760,,,2026-01-27T19:15:56.985998
29,Málaga,ESCUELA DE HOSTELERÍA BENAHAVÍS SABOR A MÁLAGA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4171&index=1&lang=es_ES,=4171,2026-01-27T18:51:29.839332,G92212380,597EDU,,29/01/2001,11/01/2002,"Avenida de Andalucía, 31",Benahavis,29679,Málaga,952855242,952856019,benahavis@escuelahosteleria.es,http://www.escuelahosteleria.es,2026-01-27T19:15:58.894124
29,Málaga,MEDITERRÁNEA DEL CORAZÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4418&index=1&lang=es_ES,=4418,2026-01-27T18:51:29.856537,G92355585,665EDU,,08/07/2002,08/05/2003,"Boulevard Príncipe Alfonso Von Hohenlohe, s/n - Centro de Negocios Tembo, Bloque 2, Portal B, Oficinas 5-6",Marbella,29600,Málaga,952773466,,,,2026-01-27T19:16:00.624523
29,Málaga,ITACA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4612&index=1&lang=es_ES,=4612,2026-01-27T18:51:29.876020,G92551472,739EDU,,19/03/2004,13/05/2004,"Ronda del Golf Este, 7-11",Benalmádena,29630,Málaga,952576065,,comunicacion@fudacionitaca.com,,2026-01-27T19:16:02.261274
29,Málaga,PRINCESA DE HOHENZOLLERN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4627&index=1&lang=es_ES,=4627,2026-01-27T18:51:29.891339,G92532761,760EDU,,26/03/2004,25/06/2004,Conjunto Residencial Greenlife Village - Bloque 4 - Apartamento número 412 - Urbanización Río Real,Marbella,29600,Málaga,952771803,,,,2026-01-27T19:16:03.849180
29,Málaga,BONYADE TAGWIATE FEKR IRAN ANDALUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4651&index=1&lang=es_ES,=4651,2026-01-27T18:51:29.974389,G92421841,894EDU,,09/04/2003,11/05/2006,"Urbanización Marbesa, C/ Cartagena",Marbella,29600,Málaga,952651181,,,,2026-01-27T19:16:07.418643
29,Málaga,AULA SMART,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4701&index=1&lang=es_ES,=4701,2026-01-27T18:51:30.074269,G92581651,782EDU,,30/09/2004,13/12/2004,"C/. Palma del Río, 19- Edificio Melior",Málaga,29004,Málaga,902367963,902367964,,,2026-01-27T19:16:08.999845
29,Málaga,TORCAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4702&index=1&lang=es_ES,=4702,2026-01-27T18:51:30.177562,G92550821,783EDU,,04/05/2004,13/12/2004,"C/. Lope de Rueda, 35",Puerto de la Torre,29190,Málaga,952432849,952432808,fundacion@torcal.es,,2026-01-27T19:16:10.591982
29,Málaga,ECCUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4729&index=1&lang=es_ES,=4729,2026-01-27T18:51:30.203259,G84197854,799EDU,,03/12/2004,11/02/2005,"C/ Almena, 7",Alhaurín de la Torre,29130,Málaga,915335023,,,,2026-01-27T19:16:12.158221
29,Málaga,PREMIER LAW,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4755&index=1&lang=es_ES,=4755,2026-01-27T18:51:30.219267,G92617240,852EDU,,01/02/2005,16/11/2005,"Urbabanización Carolina Park, Edificio Comercial, Oficina 40",Marbella,29600,Málaga,952764483,952825637,info@premierlaw.net,,2026-01-27T19:16:13.805171
29,Málaga,TERMINUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4796&index=1&lang=es_ES,=4796,2026-01-27T18:51:30.244580,G92648310,840CIN,,12/05/2005,08/09/2005,"C/ Severo Ochoa, 4",Campanillas,29590,Málaga,627572087,,,,2026-01-27T19:16:15.375658
29,Málaga,FESALUD-FUNDACIÓN PARA LA E-SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4899&index=1&lang=es_ES,=4899,2026-01-27T18:51:30.261364,G92720275,889EDU,,23/12/2005,28/04/2006,"C/ Conde de las Navas, 29",Málaga,29017,Málaga,952020468,,info@fesalud.org,http://www.fesalud.org,2026-01-27T19:16:17.135816
29,Málaga,INSTITUTO ESPAÑOL DE ESTUDIOS DE URBANISMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5032&index=1&lang=es_ES,=5032,2026-01-27T18:51:30.275055,G92802651,983EDU,,25/09/2006,25/07/2007,"Avenida Ricardo Soriano, 14-2C",Marbella,29601,Málaga,952772248,952826065,info@fydu.com,http://www.fydu.com/,2026-01-27T19:16:18.696623
29,Málaga,TERCIO DE EXTRANJEROS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5344&index=1&lang=es_ES,=5344,2026-01-27T18:51:30.289986,G92998541,1193EDU,,04/03/2009,03/12/2009,"Avenida Imperio Argentina 7, portal 3, ático A",Málaga,29004,Málaga,,,,,2026-01-27T19:16:20.647988
29,Málaga,YOUBANK,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5473&index=1&lang=es_ES,=5473,2026-01-27T18:51:30.305077,G93056463,1336EDU,,10/03/2010,11/02/2011,"C/ Marqués de Larios, 4 - 3ª planta",Málaga,29005,Málaga,,,joselacalle@youbank.eu,,2026-01-27T19:16:22.223496
29,Málaga,ASESORES LOCALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5534&index=1&lang=es_ES,=5534,2026-01-27T18:51:30.323579,G93080737,1285EDU,,02/08/2010,06/09/2010,"Avenida Pintor Sorolla, 49",Málaga,29016,Málaga,952219357,952609924,fundacional@fundacionasesoreslocales.org,http://www.fundacionasesoreslocales.org,2026-01-27T19:16:23.983133
29,Málaga,MAUDE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5689&index=1&lang=es_ES,=5689,2026-01-27T18:51:30.333776,G93120848,1433EDU,,08/08/2011,16/01/2012,"C/Donoso Cortés, Locales 9-11",Málaga,29002,Málaga,657019830,,,,2026-01-27T19:16:25.653427
29,Málaga,CÁNOVAS XIX-XXI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5751&index=1&lang=es_ES,=5751,2026-01-27T18:51:30.353024,G93197127,1498CUL,,24/05/2012,30/07/2012,"AVDA. JUAN SEBASTIÁN EL CANO, 69",Málaga,29017,Málaga,618631649,,info@canovasfundacion.com,http://www.canovasfundacion.com,2026-01-27T19:16:28.082804
29,Málaga,COLEGIO UNAMUNO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5755&index=1&lang=es_ES,=5755,2026-01-27T18:51:30.367456,G93196921,1486EDU,,09/05/2012,02/07/2012,"C/ Escritura Fuster Gallardo, 11",Málaga,29018,Málaga,,,,,2026-01-27T19:16:29.757897
29,Málaga,BOSQUES DE LA TIERRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10293&index=1&lang=es_ES,=10293,2026-01-27T18:51:30.381211,G29766243,266CUL,,02/05/1995,02/01/1996,"C/. Maestranza, 4 - 1º D",Málaga,29016,Málaga,619741405,952600667,forestal@grn.es,,2026-01-27T19:16:31.472848
29,Málaga,FENIX,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10367&index=1&lang=es_ES,=10367,2026-01-27T18:51:30.398947,G28184000,334CUL,,24/06/1997,21/10/1997,"C/. Victoria Mérida Piret, 4",Málaga,29004,Málaga,907609609,952061029,fenix@grupofenix.com,http://www.grupofenix.com,2026-01-27T19:16:33.070280
30,Murcia,EUROPEA PARA EL DESARROLLO DE LA FORMACIÓN (FEDEFOR),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2219&index=1&lang=es_ES,=2219,2026-01-27T18:51:33.972871,G30677769,216EDU,,20/03/1991,05/03/1993,"C/. Real, 80",Cartagena,30201,Murcia,968505313,968523605,lema@cajamurcia.es,,2026-01-27T19:16:34.912932
30,Murcia,UNIVERSITARIA SAN ANTONIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2998&index=1&lang=es_ES,=2998,2026-01-27T18:51:33.988671,G30626303,145EDU,,24/12/1986,27/06/1988,"Monasterio de los Jerónimos. Avenida de los Jerónimos, 135.",GUADALUPE,30107,Murcia,968278803,968278709,,,2026-01-27T19:16:37.210399
30,Murcia,ESCUELA INTERNACIONAL DE ESTUDIOS SOBRE DISCAPACIDAD ELENA DEL CAMPO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3460&index=1&lang=es_ES,=3460,2026-01-27T18:51:34.004633,G30563159,449EDU,,03/10/1997,22/06/1999,"Avenida Fontes, s/n",Torre Pacheco,30203,Murcia,,,,,2026-01-27T19:16:39.017729
30,Murcia,THE MEDITERRANEAN TUNA FUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4145&index=1&lang=es_ES,=4145,2026-01-27T18:51:34.020444,G30748289,549EDU,,20/11/2000,17/04/2001,C/. Estrella - Villa 148 - La Manga Hayatt Club,Los Belones-Cartagena,30385,Murcia,,,,,2026-01-27T19:16:40.598677
30,Murcia,REAL MURCIA C.F.,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4188&index=1&lang=es_ES,=4188,2026-01-27T18:51:34.036502,G73128944,692EDU,,21/03/2001,31/07/2003,"Estadio Nueva Condomina, Avda. del Estadio, s/n",Churra,30110,Murcia,968242812,968245488,mdalcolea@realmurcia.es,http://www.realmurcia.es,2026-01-27T19:16:42.642800
30,Murcia,PARA LA INVESTIGACIÓN Y EL DESARROLLO TECNOLÓGICO DE LA SOCIEDAD DEL CONOCIMIENTO (FUNDESOCO),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4686&index=1&lang=es_ES,=4686,2026-01-27T18:51:34.055415,G73263535,772EDU,,09/09/2003,06/09/2004,"C/ Andrés Segovia, 16 - 1ªD",Bullas,30180,Murcia,968345951,,fundesoco@gmail.com,http://www.fundesoco.es,2026-01-27T19:16:44.351785
30,Murcia,ESPAÑOLA DE OSTEOPATÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4758&index=1&lang=es_ES,=4758,2026-01-27T18:51:34.076057,G73353658,816EDU,,12/01/2005,23/05/2005,"C/. Navarra, 5 - Escuela Europea de Osteopatía",Murcia,30005,Murcia,,,,,2026-01-27T19:16:46.049331
30,Murcia,OBSERVATORIO INTERNACIONAL DE INVESTIGACIÓN BIOMÉDICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4998&index=1&lang=es_ES,=4998,2026-01-27T18:51:34.094860,G73472300,935CIN,,01/06/2006,17/11/2006,"Avda. de los Jerónimos, s/n Monasterio de San Pedro",Guadalupe,30107,Murcia,968278756,,,,2026-01-27T19:16:47.856470
30,Murcia,"EDUCACIÓN, SALUD Y SOCIEDAD",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5060&index=1&lang=es_ES,=5060,2026-01-27T18:51:34.111963,G73500134,977EDU,,16/02/2007,22/06/2007,"Plaza Preciosa, 1 - Entresuelo",Murcia,30008,Murcia,650061175,,info@pacienteexperto.org,http://www.educacionsaludysociedad.org,2026-01-27T19:16:49.689202
30,Murcia,ONCO ESTÉTICA GUAPA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5330&index=1&lang=es_ES,=5330,2026-01-27T18:51:34.126850,G73611261,1133EDU,,26/11/2008,21/05/2009,"C/ Platería,14 - bloque 2- entresuelo",Murcia,30004,Murcia,609170013,968219831,,,2026-01-27T19:16:51.249162
30,Murcia,ASINTER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5377&index=1&lang=es_ES,=5377,2026-01-27T18:51:34.141859,G73639007,1192EDU,,06/07/2009,03/12/2009,"C/ Periodista Encarna Sánchez, nº 20-Bajo",Murcia,30007,Murcia,,,,,2026-01-27T19:16:53.076258
30,Murcia,ESPAÑOLA PARA EL DESARROLLO DE LA NEUROMETRÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5415&index=1&lang=es_ES,=5415,2026-01-27T18:51:34.149637,G73650608,1229EDU,,03/11/2009,26/03/2010,"Avenida Artero Guirao, 120 - 2ª.A",San Pedro del Pinatar,30740,Murcia,622592153,,,http://www.brainmech.org,2026-01-27T19:16:54.767953
30,Murcia,DE CIENCIAS SOCIALES Y DE LA SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5481&index=1&lang=es_ES,=5481,2026-01-27T18:51:34.168366,G73668725,1275EDU,,04/03/2010,16/07/2010,"C/Pintor Joaquín, 1 entlo.",Murcia,30009,Murcia,,,,,2026-01-27T19:16:56.574925
30,Murcia,INSTITUTO EUROPEO PARA LA FORMACIÓN PROFESIONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5546&index=1&lang=es_ES,=5546,2026-01-27T18:51:34.181006,G73689093,1313EDU,,18/10/2010,17/12/2010,"C/ Polo de Medina, 19 - 1ª izda",Murcia,30004,Murcia,615241157,968215937,fundacioniefp@fundacioniefp.es,http://wwww.fundacioniefp.es,2026-01-27T19:16:58.162986
30,Murcia,FRESS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5620&index=1&lang=es_ES,=5620,2026-01-27T18:51:34.198849,G73711384,1364EDU,,23/03/2011,20/04/2011,"C/Santa Catalina, 8",Murcia,30004,Murcia,,,,,2026-01-27T19:16:59.706789
30,Murcia,MATERNAL CRECER EN ARMONÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5726&index=1&lang=es_ES,=5726,2026-01-27T18:51:34.212477,G73748519,1469EDU,,16/03/2012,21/05/2012,"Avenida Dr. Pedro Guillén, 5 - esquina Avenida Miguel de Cervantes - Centro de Negocios Marla Center",Murcia,30100,Murcia,699971007,,javier.abellan@fundacionmaternal.org,http://www.fundacionmaternal.org,2026-01-27T19:17:01.543229
30,Murcia,JUAN DE LA CIERVA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10112&index=1&lang=es_ES,=10112,2026-01-27T18:51:34.230172,B81319949,50CUL,,30/01/1982,17/09/1982,Santo Angel - Finca Torre Cierva,Murcia,30051,Murcia,,,,,2026-01-27T19:17:03.411648
30,Murcia,DE VICTIMOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14517&index=1&lang=es_ES,=14517,2026-01-27T18:51:34.244294,G30768014,558CUL,,15/07/2003,17/12/2003,"C/. Doctor Luis Calandre, 12",Cartagena,30205,Murcia,968082880,968082879,info@funvic.org,http://www.funvic.org,2026-01-27T19:17:07.351523
30,Murcia,ÁNGEL TOMÁS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14644&index=1&lang=es_ES,=14644,2026-01-27T18:51:34.250047,G73307852,607CUL,,20/05/2004,12/07/2004,"C/. Sierra Nevada, 86 - Urbanización Montepinar",El Esparragal,30163,Murcia,968859620,,,,2026-01-27T19:17:08.990800
30,Murcia,FESTIVAL DE CINE FANTÁSTICO DE LA REGIÓN DE MURCIA SOMBRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14815&index=1&lang=es_ES,=14815,2026-01-27T18:51:34.270723,G73376964,667CUL,,28/05/2005,13/07/2005,Calle Simón García nº 30,Murcia,30003,Murcia,968225040,968225040,alfonsopindado@gmail.com,,2026-01-27T19:17:10.642374
30,Murcia,ISABEL ALMANSA CÁRCELES MANOS ABIERTAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14827&index=1&lang=es_ES,=14827,2026-01-27T18:51:34.281124,G73400707,685CUL,,05/05/2005,17/11/2005,"Urbanización Mossa Trajectum, RA - 241- 4",Baños y Mendigo,30155,Murcia,,,,,2026-01-27T19:17:12.287310
30,Murcia,HISPANIA ARTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14987&index=1&lang=es_ES,=14987,2026-01-27T18:51:34.307457,G73463382,727CUL,,21/06/2006,11/09/2006,"Polígono San Pío X Plaza Joaquín Sánchez, 11",Murcia,30010,Murcia,968202735,968902111,,,2026-01-27T19:17:13.856844
30,Murcia,MUSEO TAURINO MANOLO JUÁREZ DE CARTAGENA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15098&index=1&lang=es_ES,=15098,2026-01-27T18:51:34.322983,G30808778,785CUL,,20/02/2007,04/10/2007,"C/. Subida a los Pinos, 11 - 1ª",Cartagena,30205,Murcia,968123545,968123545,,,2026-01-27T19:17:15.560280
30,Murcia,CARMEN MONTERO MEDINA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15118&index=1&lang=es_ES,=15118,2026-01-27T18:51:34.343812,G73521379,777CUL,,23/05/2007,25/07/2007,"C/ Palma de Mallorca, 2-2º, Esc. 1ºC",Murcia,30009,Murcia,,,,,2026-01-27T19:17:17.509031
30,Murcia,HÍPICA Y CULTURA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15240&index=1&lang=es_ES,=15240,2026-01-27T18:51:34.353965,G73490922,882CUL,,06/10/2004,10/06/2009,"C/. Verónicas, 8 - 3ª planta",Murcia,30004,Murcia,606711139,,,,2026-01-27T19:17:19.275173
30,Murcia,MANUEL CASCALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15308&index=1&lang=es_ES,=15308,2026-01-27T18:51:34.374376,G73615601,934CUL,,19/01/2009,06/07/2010,"Avenida de Florencia, 47",Murcia,30011,Murcia,609640006,,,,2026-01-27T19:17:21.153748
30,Murcia,FUENTESVICENTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15325&index=1&lang=es_ES,=15325,2026-01-27T18:51:34.384741,G73624819,874CUL,,12/03/2009,14/04/2009,"Vereda del Catalán, 42",Santa Cruz,30162,Murcia,968870848,,,,2026-01-27T19:17:22.820811
30,Murcia,PATRIMONIO HISTÓRICO Y DESARROLLO PARA EL SIGLO XXI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15456&index=1&lang=es_ES,=15456,2026-01-27T18:51:34.412004,G30855811,984CUL,,25/02/2011,11/03/2011,"C/. Canalejas, 20",La Palma - Cartagena,30593,Murcia,696425095,,,,2026-01-27T19:17:29.612118
30,Murcia,ETICOTAKU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15486&index=1&lang=es_ES,=15486,2026-01-27T18:51:34.432605,G86236635,1040CUL,,06/05/2011,11/04/2012,"Avenida Doctor Pedro Guillén, 5",Murcia,30100,Murcia,,,,,2026-01-27T19:17:31.078331
30,Murcia,LAVOISIER PARA EL DESARROLLO Y OPTIMIZACIÓN DE LA FARMACOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15532&index=1&lang=es_ES,=15532,2026-01-27T18:51:34.448497,G73760092,1494EDU,,25/06/2012,23/07/2012,"C/ Acisclo Díaz, 2",Murcia,30005,Murcia,,,,,2026-01-27T19:17:32.689744
31,Navarra,ESPAÑOLA PARA LA INVESTIGACIÓN DEL CÁNCER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2494&index=1&lang=es_ES,=2494,2026-01-27T18:51:37.978192,G31612591,380CIN,,11/11/1997,17/04/1998,"Polígono de Berriainz, C/E, 171 - Oficina 2",Aizoain,31195,Navarra,948426037,948428904,president@oncologia.org,,2026-01-27T19:17:34.253328
31,Navarra,"FIDER, INNOVACIÓN Y DESARROLLO DE LAS ENERGÍAS RENOVABLES",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5097&index=1&lang=es_ES,=5097,2026-01-27T18:51:37.998936,G31917016,990CIN,,31/01/2007,07/09/2007,"Ctra. Pamplona-Salinas, nº11",Esquiroz-Cendea de Galar,31191,Navarra,948853099,948853070,info@fundacionfider.org,http://fundacionfider.org/,2026-01-27T19:17:36.079024
31,Navarra,MAESTRO ÁVILA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5334&index=1&lang=es_ES,=5334,2026-01-27T18:51:38.019487,G71006845,1136EDU,,24/03/2009,21/05/2009,"C/ San Sebastián, 1",Arguiñano,31176,Navarra,,,fundacionmaesa@gmail.com,,2026-01-27T19:17:38.065092
31,Navarra,PAULINO CABALLERO (ACADEMIA DE MÚSICA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10137&index=1&lang=es_ES,=10137,2026-01-27T18:51:38.040121,G00000000,4CUL,,06/03/1923,11/10/1928,Ayuntamiento de Pamplona,Pamplona,31071,Navarra,,,,,2026-01-27T19:17:39.626509
31,Navarra,GOLDBERG,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15006&index=1&lang=es_ES,=15006,2026-01-27T18:51:38.136033,G31901176,742CUL,,31/08/2006,19/12/2006,"Polígono de Talluntxe, calle A - Nave 24",Noain,31110,Navarra,948210112,,,,2026-01-27T19:17:41.328910
