codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp,nif,numero_registro,fecha_extincion,fecha_constitucion,fecha_inscripcion,domicilio,localidad,codigo_postal,provincia_detalle,telefono,fax,email,web,fecha_extraccion
45,Toledo,KOKARI PARA LA ENSEÑANZA Y DESARROLLO EN AFRICA OCCIDENTAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5463&index=1&lang=es_ES,=5463,2026-01-27T18:52:31.592285,G45733714,1243EDU,,25/02/2010,19/04/2010,"Avenida Castilla La Mancha, 54",Illescas,45200,Toledo,925511433.0,925511433.0,info@fundacionkokari.org,http://www.fundacionkokari.org,2026-01-27T19:19:22.767797
45,Toledo,DEPORTE Y SOLIDARIDAD TOLEDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5464&index=1&lang=es_ES,=5464,2026-01-27T18:52:31.608432,G45732104,1228EDU,,02/03/2010,18/03/2010,"Polígono Jessica, Nave 13",Gerindote,45518,Toledo,649198949.0,,,,2026-01-27T19:19:24.524907
45,Toledo,FACILÍSIMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5574&index=1&lang=es_ES,=5574,2026-01-27T18:52:31.631167,G86059136,1324EDU,,04/11/2010,14/01/2011,"Polígono 11, finca 59",Navalcán,45610,Toledo,,,,,2026-01-27T19:19:26.301187
45,Toledo,REAL FUNDACIÓN DE TOLEDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10001&index=1&lang=es_ES,=10001,2026-01-27T18:52:31.649937,G45206596,137CUL,,09/06/1988,07/03/1989,"Plaza de Victorio Macho, s/n",Toledo,45004,Toledo,915310170.0,915310399.0,rft@realfundaciontoledo.es,http://www.realfundaciontoledo.es,2026-01-27T19:19:29.858648
45,Toledo,CASA DUCAL DE MEDINACELI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10134&index=1&lang=es_ES,=10134,2026-01-27T18:52:31.660105,G28959948,28CUL,,14/09/1978,20/10/1980,Palacio de Tavera,Toledo,45003,Toledo,954224677.0,954219012.0,direccion@fundacionmedinaceli.org,http://www.fundacionmedinaceli.org,2026-01-27T19:19:32.904735
45,Toledo,LUIS BELLO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10363&index=1&lang=es_ES,=10363,2026-01-27T18:52:31.680678,G81235582,239CUL,,06/06/1994,15/09/1994,"C/ Corredera del Cristo,34, piso 1º",TALAVERA DE LA REINA,45600,Toledo,,,,,2026-01-27T19:19:34.639457
45,Toledo,MONTES DE TOLEDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14035&index=1&lang=es_ES,=14035,2026-01-27T18:52:31.691217,G45461530,415CUL,,02/02/2000,25/05/2000,"C/. Camino San Marcos, s/n",Cuerva,45126,Toledo,,,,,2026-01-27T19:19:36.363084
45,Toledo,CULTURA Y CAMBIO SOCIAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14070&index=1&lang=es_ES,=14070,2026-01-27T18:52:31.711569,G45476942,427CUL,,06/07/2000,27/09/2000,"C/. Alferez Provisional,1 - Bajo",Toledo,45001,Toledo,925213626.0,925213621.0,fundacionccs@fundacionccs.com,http://www.fundacionccs.com,2026-01-27T19:19:38.872951
45,Toledo,CENTRO INTERNACIONAL DE TOLEDO PARA LA PAZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14674&index=1&lang=es_ES,=14674,2026-01-27T18:52:31.732051,G45567526,629CUL,,18/06/2004,23/11/2004,"C/. Hermandad, 6",Toledo,45001,Toledo,915237452.0,915240067.0,toledopax@toledopax.org,http://www.toledopax.org,2026-01-27T19:19:41.356361
45,Toledo,CARMEN ARNAU MURO PARA EL ESTUDIO Y DIFUSIÓN DE LA CULTURA DE LOS PUEBLOS INDÍGENAS DE SIBERIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15038&index=1&lang=es_ES,=15038,2026-01-27T18:52:31.750673,G45643236,761CUL,,13/12/2006,10/04/2007,"Avda. de Barber, 2 escalera derecha, piso 2ºC",Toledo,45004,Toledo,925223211.0,925256835.0,info@fundacioncarmenarnaumuro.org,http://www.fundacioncarmenarnaumuro.org,2026-01-27T19:19:43.575564
45,Toledo,MUSEO DEL EJÉRCITO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15420&index=1&lang=es_ES,=15420,2026-01-27T18:52:31.766506,G45742384,970CUL,,14/07/2010,27/01/2011,"C/. Unión, s/n - Museo del Ejercito- Alcázar de Toledo",Toledo,45001,Toledo,618493228.0,,,,2026-01-27T19:19:47.394219
45,Toledo,PRO EIS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15444&index=1&lang=es_ES,=15444,2026-01-27T18:52:31.773817,G86124120,1002CUL,,18/11/2010,18/05/2011,"Camino de los Morales, s/n, sitio del Ranchón",Casarrubios del Monte,45950,Toledo,915778222.0,,,,2026-01-27T19:19:49.325335
45,Toledo,HIJOS DEL MAIZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16614&index=1&lang=es_ES,=16614,2026-01-27T18:52:31.798516,G83087742,629SND,,25/09/2001,18/12/2001,"CL. MALLORCA, 686 BAJO",CASARRUBIOS DEL MONTE,45950,Toledo,925542965.0,925514580.0,europa@f-hijosdelmaiz.org,http://www.f-hijosdelmaiz.org,2026-01-27T19:19:51.163446
45,Toledo,AKUNA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16759&index=1&lang=es_ES,=16759,2026-01-27T18:52:31.815252,G84618313,774SND,,15/02/2006,19/04/2006,"La Ronda de Buenavista 29, local 14",Toledo,45005,Toledo,,915314837.0,,,2026-01-27T19:19:53.259933
45,Toledo,DOÑA MARIA ARRIBAS DE DIEGO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17230&index=1&lang=es_ES,=17230,2026-01-27T18:52:31.833715,G45072402,1245SND,,05/07/1940,04/01/1966,"Pza. Horno de la Magdalena, s/n",Polan,45161,Toledo,925223348.0,,,,2026-01-27T19:19:55.246004
45,Toledo,DE PARALITICOS CEREBRALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17231&index=1&lang=es_ES,=17231,2026-01-27T18:52:31.849623,G45464864,1246SND,,18/03/2000,27/05/2002,"Plaza de la Constitución, 5",Lagartera,45567,Toledo,925450284.0,,jucapi418a@hotmail.com,,2026-01-27T19:19:57.590099
45,Toledo,MEDICO RURAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17232&index=1&lang=es_ES,=17232,2026-01-27T18:52:31.866817,G45501780,1247SND,,15/11/2001,02/07/2002,"C/ Alfileritos, 15 - local 1",Toledo,45003,Toledo,925253076.0,925210426.0,jiglesias@fundacionmedicorural.org,,2026-01-27T19:19:59.436748
45,Toledo,FUNDAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17233&index=1&lang=es_ES,=17233,2026-01-27T18:52:31.882612,G45508660,1248SND,,07/02/2002,01/08/2002,"c/ Recodo del Pinar, 12",Toledo,45003,Toledo,925283534.0,,fundar@terra.es,http://www.fundar-fundacion.org,2026-01-27T19:20:01.341960
45,Toledo,ALONSO RUIZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17235&index=1&lang=es_ES,=17235,2026-01-27T18:52:31.898777,G45618485,1250SND,,03/03/2006,14/12/2006,"C/ Bosquecillo, 1",Velada,45612,Toledo,925827733.0,925806683.0,angel@gramerasesores.com,,2026-01-27T19:20:03.363482
45,Toledo,SIMETRÍAS FUNDACIÓN INTERNACIONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17236&index=1&lang=es_ES,=17236,2026-01-27T18:52:31.914428,G45642998,1251SND,,05/12/2006,24/04/2007,"Calle San Juan de la Penitencia, 6",Toledo,45001,Toledo,925281823.0,,,http://www.simetrias.es,2026-01-27T19:20:07.734438
45,Toledo,CLEANBIRD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17237&index=1&lang=es_ES,=17237,2026-01-27T18:52:31.928504,G45701703,1252SND,,16/10/2008,19/11/2008,"Ctra. Quintanar-El Toboso, km. 3,400",Quintanar de la Orden,45800,Toledo,,,,,2026-01-27T19:20:09.751151
45,Toledo,CHILD BRIGHT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17238&index=1&lang=es_ES,=17238,2026-01-27T18:52:31.939039,G45723731,1253SND,,27/10/2009,17/11/2009,C/ Transportistas nº 35-36-Polígono Industrial Viila de Azaña,Numancia de la Sagra,45230,Toledo,,,,,2026-01-27T19:20:11.561757
45,Toledo,FUTURART,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17239&index=1&lang=es_ES,=17239,2026-01-27T18:52:31.959837,G45724705,1254SND,,06/11/2009,30/07/2010,"C/ Victoria Kent, 20 - Polígono Industrial La Floresta",Talavera de la Reina,45600,Toledo,,,,,2026-01-27T19:20:13.321189
45,Toledo,AQUILA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17367&index=1&lang=es_ES,=17367,2026-01-27T18:52:31.976006,G82774183,11AGR,,30/08/2000,03/10/2000,"Centro Águilas de Fuente Empedrado. Camino Herreruela a Corchuela, s/n",Lagartera,45567,Toledo,915930095.0,,,,2026-01-27T19:20:15.094342
45,Toledo,PARA EL AVANCE DE LA LIBERTAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15962&index=1&lang=es_ES,=15962,2026-01-27T18:52:31.990625,G82408626,2097JUS,,23/07/1999,11/09/2018,"C/ Los Altos, nº 20",Illescas,45200,Toledo,666112424.0,,,,2026-01-27T19:20:16.981397
45,Toledo,LUQUILU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18176&index=1&lang=es_ES,=18176,2026-01-27T18:52:32.000970,G45908696,2213JUS,,27/03/2019,25/06/2019,"C/ Canarias, nº 3",Villafranca de los Caballeros,45730,Toledo,912831345.0,,,,2026-01-27T19:20:18.922919
46,Valencia/València,PARA EL DESARROLLO DE RECURSOS HUMANOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2208&index=1&lang=es_ES,=2208,2026-01-27T18:52:35.443475,G00000018,152EDU,,17/05/1988,19/01/1989,"Passeig de Ruzafa, 5",Valencia,46002,Valencia,,,fundite@terra.com,http://www.fundite.es,2026-01-27T19:20:20.895246
46,Valencia/València,DE INVESTIGACIÓN Y DIFUSIÓN DE ESTUDIOS DENTALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2209&index=1&lang=es_ES,=2209,2026-01-27T18:52:35.464111,G46616348,153CIN,,09/12/1986,31/01/1989,"C/. Lérida, 20",Valencia,46009,Valencia,963470625.0,,centecsa@badal-dent.com,,2026-01-27T19:20:22.775960
46,Valencia/València,AYUDA A LOS NIÑOS DEL TERCER MUNDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2213&index=1&lang=es_ES,=2213,2026-01-27T18:52:35.479733,G96471610,283EDU,,03/10/1995,29/12/1995,"C/. Joaquín Navarro, 20 - Bajo D",Burjasot,46100,Valencia,963901750.0,,,,2026-01-27T19:20:24.581399
46,Valencia/València,EMPRESA DEPORTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2214&index=1&lang=es_ES,=2214,2026-01-27T18:52:35.496192,G47371786,286EDU,,22/12/1996,14/02/1996,"C/. Puerta del Mar, 5",Valencia,46001,Valencia,983374506.0,983375637.0,,,2026-01-27T19:20:26.383691
46,Valencia/València,ESPAÑOLA DE SENOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2424&index=1&lang=es_ES,=2424,2026-01-27T18:52:35.505545,G61404299,327CIN,,03/12/1996,26/03/1997,"Gran Vía Marqués del Turia, 65. 3ª-11",Valencia,46005,Valencia,,,secretaria.tecnica@sespm.es,,2026-01-27T19:20:28.280658
46,Valencia/València,INSTITUTO DE INVESTIGACIÓN EN SERVICIOS DE SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3414&index=1&lang=es_ES,=3414,2026-01-27T18:52:35.526356,G96758503,406CIN,,20/04/1998,07/10/1998,"C/. San Vicente, 112 - 3",Valencia,46007,Valencia,609153318.0,,iiss_mr@arrakis.es,http://www.iiss.es,2026-01-27T19:20:29.971570
46,Valencia/València,DE LA SOCIEDAD ESPAÑOLA DE HEMATOLOGÍA Y ONCOLOGÍA PEDIÁTRICAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3437&index=1&lang=es_ES,=3437,2026-01-27T18:52:35.547677,G61823860,432CIN,,15/12/1998,01/03/1999,"c/ de la Universidad, nº 4, puerta 5ª",Valencia,46003,Valencia,,,,,2026-01-27T19:20:32.057619
46,Valencia/València,PARA EL DESARROLLO Y LA ENSEÑANZA DE LA CULTURA ECUESTRE (FUNDECE),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3450&index=1&lang=es_ES,=3450,2026-01-27T18:52:35.565870,G82230608,442EDU,,26/01/1999,30/04/1999,"Edificio Puerta de las Ciencias C/. General Urrutia, 65-Escalera 5-Oficinas E y F",Valencia,46013,Valencia,,915646867.0,,,2026-01-27T19:20:33.819008
46,Valencia/València,SABOR Y SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3470&index=1&lang=es_ES,=3470,2026-01-27T18:52:35.578192,G96874193,462EDU,,06/07/1999,16/07/1999,"Calle Caballeros, número 26",Valencia,46002,Valencia,963943273.0,,info@fundacionsaborysalud.com,http://www.fundacionsaborysalud.com,2026-01-27T19:20:36.529246
46,Valencia/València,PARA LA INNOVACIÓN SANITARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4007&index=1&lang=es_ES,=4007,2026-01-27T18:52:35.598893,G96887948,488EDU,,17/06/1999,29/02/2000,"Avda. Constitución, 115 Pta 16",Valencia,46009,Valencia,963657986.0,,sguillen@fidi.net,,2026-01-27T19:20:38.231621
46,Valencia/València,SALVAMENTO Y SOCORRISMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4029&index=1&lang=es_ES,=4029,2026-01-27T18:52:35.609084,G96962527,495EDU,,29/02/2000,06/04/2000,"C/. Arquitecto Lucini, 7- Bajo",Valencia,46009,Valencia,963659930.0,963659930.0,fundacionsalvamento@ono.com,http://www.fundacionsalvamento.com,2026-01-27T19:20:39.990130
46,Valencia/València,INVESTIGACIÓN EN REGENERACIÓN DEL SISTEMA NERVIOSO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4203&index=1&lang=es_ES,=4203,2026-01-27T18:52:35.629790,G97096671,568CIN,,26/03/2001,03/09/2001,"C/. Beata Genoveva Torres, 17- Escalera 5 - Piso 7ª - Puerta 21",Valencia,46019,Valencia,616525213.0,,firsn.eruiz@gmail.com,,2026-01-27T19:20:41.866877
46,Valencia/València,GEA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4230&index=1&lang=es_ES,=4230,2026-01-27T18:52:35.640083,G97121495,578EDU,,23/04/2001,12/09/2001,"C/. Luis Oliag, 58 - 3º - Puerta 10",Valencia,46006,Valencia,933179247.0,,,,2026-01-27T19:20:43.625669
46,Valencia/València,ESPAÑOLA PARA LA SEGURIDAD VIAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4242&index=1&lang=es_ES,=4242,2026-01-27T18:52:35.660569,G97132823,583EDU,,01/08/2001,22/10/2001,"C/. El Justicia, 12 - Bajo - Local",Alboraya,46120,Valencia,961863171.0,915590679.0,fesvial@fesvial.es,http://www.fesvial.es,2026-01-27T19:20:48.138669
46,Valencia/València,MELCHOR HOYOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4284&index=1&lang=es_ES,=4284,2026-01-27T18:52:35.670669,G97158166,604EDU,,30/10/2001,06/02/2002,"Avenida Cortes Valencianas, 10 - Puerta 18 Derecha",Valencia,46015,Valencia,963921006.0,,mnavarro@broseta.com,,2026-01-27T19:20:50.672400
46,Valencia/València,IVI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4333&index=1&lang=es_ES,=4333,2026-01-27T18:52:35.690877,G96699566,621EDU,,10/11/1997,31/05/2002,"Avda. Fernando Abril Martorell, 106, Edificio Biopolo, Hospital U.y P. La Fe, Torre A, Planta primera,",Valencia,46026,Valencia,963903305.0,963902522.0,carmen.rodriguez@ivi.es,http://www.ivifoundation.net,2026-01-27T19:20:52.762370
46,Valencia/València,ANDALUCÍA SOLIDARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4356&index=1&lang=es_ES,=4356,2026-01-27T18:52:35.711304,G18601740,634EDU,,19/02/2002,27/09/2002,"Avda. Primado Reig, 189-42ª",Valencia,46020,Valencia,963606016.0,963696548.0,valenciasolidaria@hotmail.com,http://www.andaluciasolidaria.com,2026-01-27T19:20:54.698880
46,Valencia/València,INNOVA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4561&index=1&lang=es_ES,=4561,2026-01-27T18:52:35.727066,G97365738,758EDU,,27/06/2003,21/06/2004,"C/. Pascual y Genís, 14 - 1º - Puerta 1",Valencia,46002,Valencia,659919858.0,,presidente@fundacioninnova.org,,2026-01-27T19:20:56.665182
46,Valencia/València,FIVAN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4752&index=1&lang=es_ES,=4752,2026-01-27T18:52:35.731995,G97550016,808EDU,,29/12/2004,31/03/2005,"c/ Burriana nº 30, bajo",Valencia,46005,Valencia,963940643.0,,info@fivan.org,http://www.fivan.org,2026-01-27T19:20:58.568489
46,Valencia/València,PROCREA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4863&index=1&lang=es_ES,=4863,2026-01-27T18:52:35.752536,G97657829,861CIN,,03/11/2005,16/12/2005,"C/ San Martín, 4",Valencia,46003,Valencia,963525942.0,,,,2026-01-27T19:21:00.708543
46,Valencia/València,VICENTE TORMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4901&index=1&lang=es_ES,=4901,2026-01-27T18:52:35.768491,G97657662,880EDU,,13/01/2006,08/03/2006,"Avenida Cortes Valencianas, 41 1º G “Centro de Negocios Las Cortes”",Valencia,46015,Valencia,963527056.0,963519225.0,secretaria@fundacionvicentetormo.es,http://www.fundacionvicentetormo.es,2026-01-27T19:21:02.674673
46,Valencia/València,PONTIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5031&index=1&lang=es_ES,=5031,2026-01-27T18:52:35.783936,G97183891,970EDU,,11/01/2002,09/05/2007,"c/ Roger de Lauria, 19, planta-5ª, desp-5-A-2",Valencia,46002,Valencia,963536673.0,,fundacion@sedesa.es,http://www.fundacionsedesa.com/,2026-01-27T19:21:04.348630
46,Valencia/València,MOVIMIENTO CIUDADANO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5110&index=1&lang=es_ES,=5110,2026-01-27T18:52:35.794149,G97893564,995EDU,,25/04/2007,07/09/2007,"C/. Fray Salvador Mollar, 13",Manises,46940,Valencia,961530900.0,,,,2026-01-27T19:21:08.082668
46,Valencia/València,DE INVESTIGACIÓN CLÍNICA DEL INSTITUTO VALENCIANO DE ONCOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5331&index=1&lang=es_ES,=5331,2026-01-27T18:52:35.814700,G98119456,1125CIN,,30/01/2009,17/03/2009,"C/ Profesor Beltrán Báguena, 8",Valencia,46009,Valencia,961114013.0,961104604.0,administracion@fincivo.org,,2026-01-27T19:21:09.854718
46,Valencia/València,"FEICA, FUNDACIÓN PARA LA EDUCACIÓN INFANTIL EN CENTRO ÁFRICA",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5357&index=1&lang=es_ES,=5357,2026-01-27T18:52:35.824998,G98159718,1173EDU,,12/06/2009,08/10/2009,"C/ Rambla, 10",Requena - anejo de Hortunas,46357,Valencia,,,,,2026-01-27T19:21:11.533780
46,Valencia/València,INSTITUTO FIVIR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5411&index=1&lang=es_ES,=5411,2026-01-27T18:52:35.845499,G98179955,1217EDU,,10/09/2009,22/02/2010,"C/ Blasco Ibáñez, 88",Massanassa,46470,Valencia,961105454.0,,info@fivir.es,,2026-01-27T19:21:13.335844
46,Valencia/València,MACHANCOSES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5420&index=1&lang=es_ES,=5420,2026-01-27T18:52:35.856002,G98200769,1200EDU,,19/11/2009,18/01/2010,"C/ Doctor Vila Barberá, 8-1, puertas 1 y 2",Valencia,46007,Valencia,963347493.0,,,,2026-01-27T19:21:15.148862
46,Valencia/València,EQUIPO HUMANO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5465&index=1&lang=es_ES,=5465,2026-01-27T18:52:35.887545,G98225915,1260EDU,,17/02/2010,18/06/2010,"Avenida Maestro Rodrigo, 37, bajo local 4,",Valencia,46015,Valencia,963468580.0,963468582.0,info@fundacionequipohumano.es,http://www.fundacionequipohumano.es,2026-01-27T19:21:16.929532
46,Valencia/València,COLEGIOS SIGLO XXI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5480&index=1&lang=es_ES,=5480,2026-01-27T18:52:35.906528,G98242183,1282EDU,,25/03/2010,06/09/2010,"C/Padre Viñas, 94",Valencia,46019,Valencia,,,,,2026-01-27T19:21:18.718413
46,Valencia/València,QUAES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5540&index=1&lang=es_ES,=5540,2026-01-27T18:52:35.925708,G98276959,1291CIN,,28/07/2010,09/09/2010,"C/ Colón, 1 - piso 5º",Valencia,46004,Valencia,,,,,2026-01-27T19:21:20.931705
47,Valladolid,EDUCARE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4209&index=1&lang=es_ES,=4209,2026-01-27T18:52:39.346923,G47477500,620EDU,,19/04/2001,22/05/2002,"Carretera Arcas Reales, km. 1",Valladolid,47008,Valladolid,983458046.0,983458039.0,proydenoroeste@sallep.net,,2026-01-27T19:21:22.833588
47,Valladolid,"DE APOYO TECNOLÓGICO A LA TRANSFORMACIÓN INDUSTRIAL Y PARA LA COMPETITIVIDAD EMPRESARIAL, FUNDACIÓN ATTICO",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4575&index=1&lang=es_ES,=4575,2026-01-27T18:52:39.371263,G47527239,717EDU,,17/11/2003,20/01/2004,"C/. Camino del Cabildo, 56",Valladolid,47009,Valladolid,983361323.0,983341986.0,administracion@fundacionattico.org,http://www.fundacionattico.org,2026-01-27T19:21:24.924192
47,Valladolid,PNEUMA-SOCALPAR FUNDACIÓN CASTELLANO LEONESA Y CÁNTABRA DE PATOLOGÍA RESPIRATORIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4927&index=1&lang=es_ES,=4927,2026-01-27T18:52:39.388090,G47578505,908CIN,,17/04/2006,31/07/2006,"C/. Pasión, 13",Valladolid,47001,Valladolid,983374901.0,,secretaria@socalpar.es,,2026-01-27T19:21:26.738343
47,Valladolid,LOYOLA CENTRO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5084&index=1&lang=es_ES,=5084,2026-01-27T18:52:39.395290,G47592522,982EDU,,15/11/2006,25/07/2007,"Avda. Gijón, 17",Valladolid,47009,Valladolid,983360518.0,983360519.0,maraluce@upcomillas.es,,2026-01-27T19:21:28.575550
47,Valladolid,GENERACIÓN SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5309&index=1&lang=es_ES,=5309,2026-01-27T18:52:39.416008,G47637772,1105CIN,,27/11/2008,29/01/2009,"C/ Acera de Recoletos, 11-1ª Izquierda",Valladolid,47004,Valladolid,983309077.0,983393340.0,secretaria.fundacion@fivrecoletos.com,,2026-01-27T19:21:30.398373
47,Valladolid,EDUCERE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5470&index=1&lang=es_ES,=5470,2026-01-27T18:52:39.426550,G47660345,1236EDU,,02/03/2010,05/04/2010,"C/ Montes y Martín Baró, 5 - bajo",Valladolid,47007,Valladolid,983344857.0,983360216.0,director@fundacioneducere.org,,2026-01-27T19:21:33.282270
47,Valladolid,GONZÁLEZ ENCISO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5536&index=1&lang=es_ES,=5536,2026-01-27T18:52:39.447725,G47667126,1289EDU,,28/07/2010,06/09/2010,"C/ Miguel Iscar, 14 - 2ª izda",Valladolid,47001,Valladolid,619309646.0,,,,2026-01-27T19:21:35.163272
47,Valladolid,V3,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5700&index=1&lang=es_ES,=5700,2026-01-27T18:52:39.469875,G47683636,1454EDU,,02/11/2011,23/03/2012,"C/ Toreros, 19 - bajo",Valladolid,47007,Valladolid,,,,,2026-01-27T19:21:36.807364
47,Valladolid,CRISTOBAL GABARRÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10223&index=1&lang=es_ES,=10223,2026-01-27T18:52:39.488843,G47305958,202CUL,,11/08/1992,22/09/1992,"Plaza del Val, 5 bis-bajo",Valladolid,47003,Valladolid,983362490.0,983362223.0,info@fc-gabarron.es,http://www.fc-gabarron.es,2026-01-27T19:21:38.678936
47,Valladolid,MÁS QUE DERECHO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15384&index=1&lang=es_ES,=15384,2026-01-27T18:52:39.505496,G47661228,932CUL,,12/03/2010,16/06/2010,"C/. General Solchaga, 3 - 5",Valladolid,47008,Valladolid,606427871.0,,,,2026-01-27T19:21:40.591588
